     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3999500 2964500  1 11 11  -2.4 1028 216  4.1 4  2.7  89   51   82 230 -305  1
3999500 2964500  1 11 12  -1.2 1028 220  4.7 4  2.8  85   43  114 231 -309  1
3999500 2964500  1 11 13   0.4 1027 219  4.3 2  2.8  78  143   90 234 -312  1
3999500 2964500  1 11 14   1.3 1027 212  4.7 2  2.9  72  125   83 233 -313  1
3999500 2964500  1 11 15   1.9 1026 211  4.3 2  2.8  67   61   73 234 -313  1
3999500 2964500  1 11 16   2.1 1026 212  4.3 3  2.6  61   29   41 238 -313  1
3999500 2964500  1 11 17   2.0 1026 202  4.4 4  2.5  57    0    0 243 -313  1
3999500 2964500  1 11 18   2.4 1026 201  4.4 3  2.3  53    0    0 246 -313  1
3999500 2964500  1 11 19   2.0 1026 198  4.2 2  2.2  50    0    0 242 -313  1
3999500 2964500  1 11 20   2.3 1025 198  4.6 1  2.1  48    0    0 235 -314  1
3999500 2964500  1 11 21   2.2 1025 199  4.6 1  2.0  46    0    0 230 -314  1
3999500 2964500  1 11 22   2.3 1025 198  4.6 0  2.0  46    0    0 227 -314  1
3999500 2964500  1 11 23   2.6 1025 196  4.7 0  2.0  46    0    0 224 -314  1
3999500 2964500  1 11 24   2.5 1024 196  4.4 0  2.0  45    0    0 222 -314  1
3999500 2964500  1 12  1   2.1 1024 199  4.2 1  2.0  45    0    0 222 -313  1
3999500 2964500  1 12  2   2.4 1023 206  4.4 1  2.0  46    0    0 225 -313  1
3999500 2964500  1 12  3   2.3 1022 205  4.9 1  2.0  45    0    0 224 -313  1
3999500 2964500  1 12  4   2.5 1022 208  4.4 1  2.0  44    0    0 224 -313  1
3999500 2964500  1 12  5   2.0 1021 208  5.2 2  2.0  45    0    0 226 -313  1
3999500 2964500  1 12  6   2.4 1021 209  5.1 3  2.0  46    0    0 233 -313  1
3999500 2964500  1 12  7   3.1 1020 205  5.9 4  2.1  45    0    0 242 -313  1
3999500 2964500  1 12  8   3.0 1019 202  5.2 5  2.1  45    0    0 249 -314  1
